Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
13145,14850262,"Alina Torres Mercado","2025-11-27 15:35:25",0.76555,1,alinatorresmercado
13146,14836080,Devi2411,"2025-11-27 16:15:57",0.76555,5,devi2411
13147,14850347,Hasan177,"2025-11-27 17:06:24",0.76555,4,hasan177
13148,14850742,"Himshikha Vidyarthi","2025-11-27 17:04:50",0.76555,1,himshikhavidyarthi24
13149,14852213,"Hector Contreras","2025-11-27 22:34:39",0.76555,1,hectorcontreras2024
13150,14852375,moriami,"2025-11-27 23:57:02",0.76555,1,moriami
13151,14449449,"Marek Liyanage","2025-09-28 22:54:55",0.76315,2,marekliyanage
13152,538597,"Bruno Pompeo","2025-09-28 22:50:43",0.76315,1,brunopompeo
13153,14402937,kanlichao,"2025-09-29 03:01:31",0.76315,1,kanlichao
13154,14402924,wangyunhan813,"2025-09-29 03:25:21",0.76315,3,wangyunhan813
13155,14402907,zhangzhikai123,"2025-09-29 03:20:10",0.76315,1,zhangzhikai123
13156,14402997,liuhaorannnnn,"2025-09-29 03:22:47",0.76315,1,liuhaorannnnn
13157,14402850,moyuxuan123,"2025-09-29 03:24:19",0.76315,1,moyuxuan123
13158,14417193,"Kantapon Srichan","2025-09-29 10:16:56",0.76315,3,kantaponsrichan
13159,14403022,何川,"2025-10-10 02:34:44",0.76315,2,hcjsodjdv
13160,14450880,Rattanaphon12,"2025-09-29 06:48:37",0.76315,1,rattanaphon12
13161,14393298,chenjiakun1234321,"2025-09-29 07:22:08",0.76315,1,chenjiakun1234321
13162,14160327,"masaru hoshiba","2025-09-29 08:37:16",0.76315,1,masaruhoshiba
13163,14393250,hanxiangkun,"2025-09-29 09:19:17",0.76315,1,hanxiangkun
13164,14451985,ChetanDhillon1,"2025-09-29 10:54:49",0.76315,1,chetandhillon1
13165,14452519,TaylorMorton,"2025-09-29 12:54:29",0.76315,1,momiageman
13166,14453691,SLBUWK,"2025-09-29 16:55:59",0.76315,1,slbuwk
13167,14454501,"رضا حيدر علي","2025-09-29 19:41:04",0.76315,1,redahader1
13168,14455210,"Upasana Nepal","2025-09-29 22:32:25",0.76315,2,upasananepal
13169,14455817,"Kenshiro Sadaka","2025-09-30 01:39:59",0.76315,1,kenshirosadaka
13170,14449785,MOONHYUNSOOK,"2025-09-30 07:43:20",0.76315,8,moonhyunsook
13171,14449777,"JIN HYEJEONG","2025-09-30 07:57:36",0.76315,10,jinhyejeong
13172,14449775,JUNGJUNGHOON,"2025-09-30 07:43:56",0.76315,5,jungjunghoon
13173,14457602,huiwonb,"2025-09-30 07:58:42",0.76315,1,huiwonb
13174,14452148,nandudong311jerry,"2025-09-30 11:28:41",0.76315,2,nandudong311jerry
13175,14386284,mhndhq,"2025-09-30 12:27:43",0.76315,2,mhndhq
13176,14459680,"Jimmy S","2025-09-30 15:29:26",0.76315,2,fcw123
13177,14440304,オロゴン,"2025-09-30 16:04:06",0.76315,6,kei1277
13178,14460187,ktoxz205,"2025-09-30 17:39:21",0.76315,4,ktoxz205
13179,14460288,Bruno.P.N,"2025-09-30 17:32:47",0.76315,1,brunopn
13180,14400447,LorranCintra,"2025-09-30 18:17:33",0.76315,2,lorrancintra
13181,14461840,"Mauro Al Pimentel","2025-10-01 01:35:50",0.76315,1,mauroalpimentel
13182,14463081,"Huzaifa Hameed","2025-10-01 07:05:27",0.76315,1,huzaifahameed
13183,14463797,"Kunal Chaudhari","2025-10-01 09:40:15",0.76315,1,kunalchaudhariw
13184,14413281,psychoTKC,"2025-10-23 13:29:37",0.76315,2,psychotkc
13185,14466038,"Himanshu Shekhar #3","2025-10-02 07:32:55",0.76315,2,himanshushekhar05
13186,14466988,"Yoshito Ishiki","2025-10-02 01:02:14",0.76315,4,yoshitoishiki
13187,14467951,"JongHun Lee","2025-10-02 06:30:08",0.76315,1,dataonzip
13188,14468271,"Shourya Gupta #3","2025-10-02 07:51:50",0.76315,2,shouryagupta01
13189,14469505,"Karl Rosengreen","2025-10-02 12:42:24",0.76315,1,karlrosengreen
13190,12064783,"Rizwan Ahmad Ansari","2025-10-04 06:42:12",0.76315,4,rizwanahmadansari
13191,14470819,PrinssAlex,"2025-10-02 18:05:27",0.76315,1,prinssalex
13192,14471664,"Kaggle news and tips","2025-10-02 22:23:42",0.76315,1,kagglenewsandtips
13193,14472333,Sibiharan,"2025-10-03 04:13:54",0.76315,1,sibiharan
13194,14474962,x10969,"2025-10-03 15:48:55",0.76315,1,x10969
13195,14475498,"PRATEEK BALIYAN","2025-10-03 18:07:24",0.76315,1,prateekbaliyan25
13196,14439260,"哈哈哈哈 #3","2025-10-04 05:55:12",0.76315,1,mella123
13197,13335296,"Hiroyuki Hosono","2025-10-04 07:23:37",0.76315,1,hiroyukihosono
13198,14477658,Manhar007,"2025-10-04 09:22:34",0.76315,3,manhar007
13199,14477863,"Hisham A","2025-10-04 09:29:56",0.76315,1,hishama
13200,14477911,"Lada Teplova","2025-10-04 09:47:47",0.76315,1,ladateplova
13201,14478064,RandSdd,"2025-10-04 10:30:51",0.76315,1,randsdd
13202,14480679,"kkbb #2","2025-10-05 03:15:23",0.76315,1,kkbb66
13203,14484130,"SOYOON KIM","2025-10-05 19:43:31",0.76315,2,soyoon9483
13204,14484594,"Sarabdeep Singh Gambhir","2025-10-05 23:11:41",0.76315,1,gambhirsarab07
13205,14484825,lezele,"2025-10-06 01:52:39",0.76315,3,lezele
13206,14485154,"Aaron Jacobs #2","2025-10-06 03:22:44",0.76315,1,aaronjacobs22
13207,14485817,"Nagi Kobayashi","2025-10-07 02:35:13",0.76315,4,nagikobayashi
13208,14348227,"anshu pandey","2025-10-12 13:55:37",0.76315,3,anshupatna
13209,14489178,"David Jesús Cerdeiro Gallardo","2025-10-06 20:53:48",0.76315,1,davidcerdeiro
13210,14490397,"Gauransh Nuwal","2025-10-07 05:22:08",0.76315,1,gauranshnuwal
13211,13574954,"Roshan Kharel","2025-10-07 08:42:46",0.76315,1,geekyroshan
13212,13918038,"Ayush Meena","2025-10-07 11:37:24",0.76315,1,ayushmeenaa
13213,14492828,"seif berriche","2025-10-07 14:29:00",0.76315,1,seifberriche
13214,14488545,"Rodrigo Martínez Nuñez","2025-10-07 15:07:49",0.76315,1,rodrigomartneznuez
13215,14493429,"Moises Tapias","2025-10-07 16:41:22",0.76315,2,moisestapias
13216,14493541,"Zvonimir Konjević","2025-10-07 23:20:54",0.76315,5,zvonimirkonjevi
13217,14494658,Sofyanb,"2025-10-08 00:11:00",0.76315,1,sofyanb
13218,8593480,daifukuomochi,"2025-10-19 00:25:27",0.76315,2,daifukuomochi
13219,14496782,4neelll,"2025-10-08 10:08:39",0.76315,4,neel2407
13220,14497914,"TJ Dong","2025-10-08 13:59:30",0.76315,1,tjdong
13221,9209788,"Erik Ma","2025-10-08 16:28:27",0.76315,2,erikmma
13222,14498862,"Marien Vincenti","2025-10-08 17:20:24",0.76315,1,marienvincenti
13223,14499539,"Ömer Çelik","2025-10-08 20:10:19",0.76315,1,mrclk2
13224,14320514,"Phaneesh Mushetty","2025-10-09 07:05:25",0.76315,1,phaneeshmushetty
13225,14503260,"Cynthia Wai","2025-10-09 13:23:03",0.76315,1,cynthiawai
13226,14503735,"Ambareesh V Sankaran","2025-10-09 15:11:05",0.76315,1,ambareeshvsankaran
13227,13946583,木村颯太,"2025-10-09 15:43:35",0.76315,1,sotakimura0713
13228,14504548,"Yudi Sutanto","2025-10-09 18:31:55",0.76315,1,yudisutanto
13229,14505025,"Avindo Dos Santos","2025-10-09 22:01:40",0.76315,1,avindodossantos
13230,14505126,"Yuma Yoshida","2025-10-09 23:00:47",0.76315,1,yuuuuuuuuuma
13231,14402885,gengweijie,"2025-10-10 02:28:35",0.76315,1,gengweijie
13232,14506258,"村本真志 #2","2025-10-10 05:07:48",0.76315,1,masashi6125
13233,14507079,"HRITIK RAY ","2025-10-10 08:16:58",0.76315,1,hritkry
13234,14507560,"Usha Mano","2025-10-10 09:59:57",0.76315,1,usham6
13235,14102478,"Shahd Mahmoud","2025-10-10 10:10:00",0.76315,1,shahdmahmoud9
13236,14508637,"Shourya Garg","2025-10-10 14:27:03",0.76315,2,shouryakrishna
13237,14508689,"Hou Yiming","2025-10-10 14:38:17",0.76315,2,houyiming0117
13238,14510433,"Jeremy Xu","2025-10-10 18:52:37",0.76315,1,jeremyxu666
13239,14510540,Eissam.0,"2025-10-13 22:08:47",0.76315,2,eissam0
13240,14510787,pepro,"2025-10-10 20:46:59",0.76315,1,pepro182708
13241,14510936,"Fernanda Quilalen ","2025-10-10 21:31:35",0.76315,2,fernandaquilalen
13242,14510975,"Oscar Elias Carrasco Martinez","2025-10-10 21:40:47",0.76315,2,ocarrasco
13243,14510047,JustASimpleGuy,"2025-10-11 00:43:17",0.76315,2,justasimpleguy
13244,12164847,"ayumi hiyoshi","2025-10-11 03:01:04",0.76315,1,ayumihiyoshi
13245,14447011,Hasan_khalid01,"2025-10-11 06:15:40",0.76315,1,hasankhalid01
13246,14440181,KaterinaGkirtzou,"2025-10-11 08:06:37",0.76315,1,gkirtzou
13247,14513627,Kon.emm,"2025-10-11 09:18:59",0.76315,1,konemm
13248,14513720,Chrisaouzouni,"2025-10-11 09:42:50",0.76315,1,chrisaouzouni
13249,14513774,"Nicolas Koulouriotis","2025-10-11 09:53:19",0.76315,1,nicolaskoulouriotis
13250,14513782,"Thomas Tsolakis","2025-10-11 09:54:41",0.76315,1,thomastsolakis
13251,14513795,CPAPADOPOULOS2025,"2025-10-11 09:56:25",0.76315,1,cpapadopoulos2025
13252,14513798,Alejouxos,"2025-10-11 09:57:56",0.76315,1,alejouxos
13253,14513816,PanosTs241,"2025-10-11 10:02:18",0.76315,1,panosts241
13254,14513892,"Bhanuj Chowdhary","2025-10-11 10:16:09",0.76315,1,bhanujchowdhary
13255,14516315,HidejiroFukuda,"2025-10-11 22:23:23",0.76315,1,hidejirofukuda
13256,14518024,"Disnaka Kelwin","2025-10-12 09:18:20",0.76315,1,disnakakelwin
13257,14518047,"danusha pasan","2025-10-12 09:23:10",0.76315,1,danushapasan
13258,14518053,"Arno Dorian69","2025-10-12 09:23:24",0.76315,1,arnodorian69
13259,14518054,LabworkTesting,"2025-10-12 09:23:25",0.76315,1,labworktesting
13260,14518055,"July Lee20","2025-10-12 09:23:32",0.76315,1,julylee20
13261,14518057,"Nandu Upekshika","2025-10-12 09:23:36",0.76315,1,nanduupekshika
13262,14518058,"KRISHAN ICBT","2025-10-12 09:23:39",0.76315,1,krishanicbt
13263,14518073,"Chathurya Hiruni","2025-10-12 09:25:41",0.76315,1,chathuryahiruni
13264,14518079,"Geethma shehani","2025-10-12 09:26:09",0.76315,1,geethmashehani
13265,9634320,"gayan galhena","2025-10-12 09:40:55",0.76315,1,gayangalhena
13266,14518486,"Amir abbas Khalili","2025-10-12 11:05:39",0.76315,1,amirabbaskhalili
13267,14519040,"Shashank Chandrashekar","2025-10-12 13:17:46",0.76315,1,shashankkaggle2000
13268,14520274,MaoShimada,"2025-10-12 18:24:27",0.76315,1,maoshimada
13269,14520746,"Bhoomi Ladia","2025-10-12 21:26:30",0.76315,1,bhoomiladia
13270,14522870,yuanjian214124,"2025-10-13 08:20:53",0.76315,1,yuanjian214124
13271,14466136,"Diyar #2","2025-10-13 09:27:47",0.76315,2,diyar01
13272,14525111,"Sahib Singh #2","2025-10-13 14:52:19",0.76315,1,s4h1b2112
13273,14526527,Luis_Negrete10,"2025-10-13 20:34:31",0.76315,1,luisnegrete10
13274,14530795,えびえび,"2025-10-14 14:38:25",0.76315,1,ebiebie12
13275,14530976,"Nour Ben hnia","2025-10-14 15:05:31",0.76315,1,nourbenhnia
13276,14532081,Gonchu,"2025-10-14 20:09:46",0.76315,10,gonchu
13277,14531404,"Marc 5313","2025-10-15 16:42:53",0.76315,19,marc5313
13278,14533421,"JIM JEREMY JUSTIN","2025-10-15 02:53:11",0.76315,1,jimjeremyjustin
13279,14534253,"Zubair Mahmud (Efty)","2025-10-15 06:21:19",0.76315,1,zubairmahmudefty
13280,14112555,phuongthao09,"2025-10-15 07:28:01",0.76315,5,phuongthao09
13281,14535045,"Wilson Wu #2","2025-10-15 09:25:25",0.76315,5,wilwu2168
13282,14535263,"Amanda Ye","2025-10-15 09:37:18",0.76315,1,amandaxye
13283,14536149,Etane1234,"2025-10-15 14:18:49",0.76315,6,etane1234
13284,14536244,"Andrew Rieffel","2025-10-15 12:49:08",0.76315,1,andrewrieffel
13285,14535870,EddieDohyeonKim,"2025-10-15 13:17:46",0.76315,2,eddiedohyeonkim
13286,14536993,"António V.M. Francisco","2025-10-15 15:16:53",0.76315,1,antniovmfrancisco
13287,14538910,axolotliness,"2025-10-16 00:01:09",0.76315,1,luisfernandorobledo
13288,14538757,"Nikhil Marwal","2025-10-16 01:23:21",0.76315,1,nikhilmarwal
13289,14539687,PodoAndJadu,"2025-10-16 04:16:38",0.76315,1,calguxubb
13290,14539811,"sefat khan","2025-10-16 05:46:22",0.76315,2,sefatkhan
13291,14540543,勝又裕三,"2025-10-16 08:29:25",0.76315,1,yunozen
13292,14542647,"short sleep","2025-10-16 13:53:22",0.76315,1,shortsleep
13293,6214789,mugityan,"2025-10-17 04:27:23",0.76315,1,mugityan
13294,14546843,iwahashi123,"2025-10-17 05:37:31",0.76315,1,iwahashi123
13295,14547582,"Gerardo Poveda Guerra","2025-10-17 07:34:53",0.76315,2,gerardopovedaguerra
13296,14550380,"Azhad Arshad","2025-10-17 16:31:12",0.76315,1,azhadarshad
13297,13478759,"Siddharth Raj #2","2025-10-17 21:09:39",0.76315,2,sidraj000
13298,14551696,ono_masato,"2025-10-17 23:21:22",0.76315,1,onomasato
13299,14553299,"Chandu Chendi","2025-10-18 08:33:24",0.76315,2,chanduchendi
13300,14553477,"yoshi nishino","2025-10-18 08:58:34",0.76315,1,yoshi0123
13301,14553787,"Buğra Oğuz","2025-10-18 10:25:38",0.76315,1,bugraoguz
13302,14553845,"Şervin Davut","2025-10-18 10:40:21",0.76315,1,ervindavut
13303,14553875,hahaCreater,"2025-10-18 10:49:20",0.76315,1,hagumikatagiri
13304,14557649,"Naritaka Komatsubara","2025-10-19 07:53:59",0.76315,1,naritakakomatsubara
13305,14558747,"River Stars","2025-10-31 09:29:57",0.76315,3,riverstars
13306,14558966,"Tài Trọng Nguyễn","2025-10-19 13:44:49",0.76315,2,titrngnguyn
13307,286418,YNS,"2025-11-11 11:03:13",0.76315,5,"olivierlaurent,pierrardquentin,toulytiphaine"
13308,14560309,"Sajid Islam","2025-10-19 18:48:54",0.76315,3,islamsajid01
13309,13763705,"John Markovich","2025-10-19 19:06:08",0.76315,2,johnmarkovich
13310,14560627,"Noah Raphael","2025-10-19 20:24:43",0.76315,1,noahraphael
13311,14560723,"ilian penkov","2025-10-19 21:07:44",0.76315,1,ilianpenkov
13312,14564850,木建七海,"2025-10-20 12:57:36",0.76315,1,kurosiro7
13313,14564991,challasathvika,"2025-10-20 13:24:18",0.76315,1,intel2007
13314,14565054,dokaperu,"2025-10-20 13:37:18",0.76315,1,dokaperu
13315,14565377,masa.h,"2025-10-25 11:00:17",0.76315,2,masahirohashishita
13316,14566930,"Enes Tuğaç","2025-10-21 09:15:30",0.76315,3,enestua
13317,14567253,"LE DUNG","2025-10-20 23:31:19",0.76315,1,dungle17112004
13318,14567242,"Breno Saran","2025-10-20 23:31:29",0.76315,1,brenosaran
13319,14567547,"professor hedenir","2025-10-21 01:10:06",0.76315,1,professorhedenir
13320,14568984,kmjlast,"2025-10-21 07:11:18",0.76315,1,kmjlast
13321,14569637,"Paras #6","2025-10-21 09:10:44",0.76315,1,paras556
13322,14569985,"Victor Riddlestone","2025-10-21 18:54:51",0.76315,4,victorriddlestone
13323,14572651,"Shivpratik Hande","2025-10-21 18:32:13",0.76315,1,shivpratikhande
13324,14571623,"איתי כהן","2025-10-21 20:35:22",0.76315,3,itco2008
13325,14574939,"Saw Htet Khine Soe","2025-10-22 10:00:14",0.76315,1,sawhtetkhinesoe
13326,14577314,"DONTHU SRIVATHSAV","2025-10-22 13:50:14",0.76315,1,donthusrivathsav
13327,14578702,TheAnshikaSharma,"2025-10-22 17:03:29",0.76315,1,theanshikasharma
13328,14578969,"AYANSH YADAV","2025-10-22 17:36:53",0.76315,1,ayanshyadav
13329,14579208,bozbek,"2025-10-22 18:08:30",0.76315,1,bozbek
13330,14125338,林んぐ13,"2025-10-22 20:41:36",0.76315,1,hayasing13
13331,14581693,"arun kumar #3","2025-10-23 03:30:15",0.76315,1,arunkumar5797
13332,14584992,"Latish Adwani","2025-10-23 09:33:57",0.76315,1,latish705
13333,14585381,"Yunus Emre Duman","2025-10-23 10:55:56",0.76315,1,yunusemreduman
13334,14585124,moran1024,"2025-10-23 12:00:17",0.76315,6,moran1024
13335,14587006,"david coda","2025-10-23 15:06:16",0.76315,1,davidcoda
13336,14551353,"Erhan Abay","2025-10-23 18:58:24",0.76315,2,erhanabay
13337,14589468,"Rahul Nagilla","2025-10-23 23:05:32",0.76315,1,rahulnagilla
13338,14097157,"Yusuf Abdul-mateen","2025-10-26 03:59:52",0.76315,2,yusufabdulmateen
13339,14593879,"kun cai11123","2025-10-24 12:56:06",0.76315,1,kuncai11123
13340,14593883,梁boylll,"2025-10-24 12:56:28",0.76315,1,boylll
13341,14596480,"José Carlos Peñaloza Francia","2025-10-24 22:30:22",0.76315,1,jcpf08
13342,14597657,"Abhishek Singh955911","2025-10-25 05:51:21",0.76315,1,abhisheksingh955911
13343,14597487,sinbine,"2025-10-25 06:03:12",0.76315,2,sinbine
13344,14598536,"Kaustubh Sen","2025-10-25 09:27:19",0.76315,1,kaustubhsen
13345,14599180,"Brody Song","2025-10-25 12:55:58",0.76315,2,brodysong
13346,14599924,"Khin Yadanar Hlaing","2025-10-25 15:15:19",0.76315,1,khinyadanarhlaing
13347,14600707,"Ken Moore","2025-10-25 18:40:22",0.76315,1,kenmoore97
13348,14601398,"Héctor Mateo Cea Pacheco","2025-10-26 00:12:10",0.76315,1,hctormateoceapacheco
13349,14603121,Chris_Petersonnnn,"2025-10-26 09:14:01",0.76315,1,chrispetersonnnn
13350,14603314,"Gorakh Nath Singh","2025-10-26 09:55:26",0.76315,1,gorakhnathsingh
13351,14602859,LifePANDA,"2025-10-26 11:42:18",0.76315,2,lifepanda
13352,14588648,"KHTIB Rabab","2025-10-26 12:59:29",0.76315,2,khtibrabab
13353,14600248,kabynks,"2025-10-26 13:00:14",0.76315,3,kabynks
13354,14603953,"Min Thant Ko","2025-10-26 13:07:32",0.76315,2,minthantko17
13355,14604230,"Yerdanat Kurmantayev","2025-10-26 13:31:18",0.76315,1,kurmantayev
13356,14074371,"Jared Lollar","2025-10-26 13:56:06",0.76315,2,jaredlollar
13357,14605728,"JAELMA BARBOSA ","2025-10-26 19:36:45",0.76315,1,jaelmabarbosa
13358,14606162,"Tamara Mikaela Ugarte Ibañez ","2025-10-26 23:34:38",0.76315,10,tamaraugarte
13359,14606949,"Chandu Arigela","2025-10-27 02:50:30",0.76315,1,chanduarigela
13360,14324386,"N REVANTH KUMAR REDDY","2025-10-27 07:02:11",0.76315,1,nrevanthkumarreddy
13361,14609372,Tanushiitkgp,"2025-10-27 11:02:28",0.76315,1,tanushiitkgp
13362,14601717,flower_s,"2025-10-27 11:36:55",0.76315,2,flower244140625
13363,14609602,LUOMAOLIN,"2025-10-28 05:07:30",0.76315,4,luomaolin
13364,14610378,orzthxuan,"2025-10-27 13:44:08",0.76315,1,orzthxuan
13365,14610648,kamokazu,"2025-10-28 13:06:19",0.76315,2,kamokazu
13366,14611523,"Niharika Bai","2025-10-27 17:11:12",0.76315,1,niharikabai
13367,14612038,lautarovergaramodeo,"2025-10-27 19:17:09",0.76315,1,lautarovergaramodeo
13368,14613263,"Gaurang J Desai","2025-10-28 02:15:28",0.76315,2,gaurangjdesai
13369,14613634,"Finn Rivers","2025-10-28 03:16:32",0.76315,1,finnrivers
13370,11870461,"Leonardo Porcaro","2025-10-28 12:08:00",0.76315,2,leoporcaro
13371,14613921,"Wasawat Junnasaksri","2025-10-28 04:27:03",0.76315,1,ngixxs
13372,14614366,wokaka666,"2025-10-28 06:19:18",0.76315,1,wokaka666
13373,14411014,"Ryotaro AGN","2025-10-28 06:41:04",0.76315,1,ryotaroagn
13374,14616085,"Hafsa Motiwala","2025-10-28 12:01:06",0.76315,1,motiwala124
13375,14617954,"SHREERANG SHUKLA","2025-10-28 18:35:04",0.76315,1,shreerangshukla
13376,14617967,"Minhajur Rahman","2025-10-28 18:37:27",0.76315,1,maruf101
13377,14619909,樫木壮一郎,"2025-10-29 02:49:51",0.76315,1,skashiki
13378,12859579,oryheaven,"2025-10-29 03:01:00",0.76315,1,oryheaven
13379,14620127,oomoriK,"2025-10-29 03:01:01",0.76315,1,oomorik
13380,14620129,"honda yu","2025-10-29 03:01:16",0.76315,1,hondayu
13381,14620151,大津琴絵,"2025-10-29 03:02:59",0.76315,1,otsuuuu
13382,14620385,Gwakinyong,"2025-10-31 06:05:13",0.76315,6,gwakinyong
13383,14620407,みーあー,"2025-10-29 03:48:25",0.76315,1,aaabeee
13384,14620133,土屋哉太,"2025-10-29 03:55:47",0.76315,2,tbeyond1314
13385,14620442,yuu5733,"2025-10-29 03:57:56",0.76315,1,yuu5733
13386,14620445,develop_kaggle,"2025-10-29 03:58:39",0.76315,1,developkaggle
13387,14621007,"M Asfandyar M Asfandyar","2025-10-29 06:01:27",0.76315,1,masfandyarmasfandyar
13388,14622815,"Бойко Станислав","2025-10-29 20:46:01",0.76315,5,stanislavbk
13389,14623521,Ryugengen,"2025-10-29 13:55:37",0.76315,1,ryugengen
13390,14625652,"David Ndizeye","2025-10-29 18:32:45",0.76315,2,davidndizeye
13391,13992450,matttthwcast,"2025-10-29 18:56:53",0.76315,1,matttthwcast
13392,14605765,"Julian Siderio P","2025-10-29 20:01:51",0.76315,6,juliansideriop
13393,14628967,NakajimaMiyu,"2025-11-19 23:59:14",0.76315,4,kykkrm1121
13394,14629017,inoouee,"2025-11-13 07:08:53",0.76315,5,inoouee
13395,14629054,さぶちゃんねる,"2025-11-13 06:18:04",0.76315,4,ayakasabusawa
13396,10850653,"Md Ismail Quraishi","2025-11-05 16:51:02",0.76315,5,mdismailquraishi
13397,14629426,Juliaaaaaaaaaaaaaaa,"2025-10-30 06:59:49",0.76315,1,juliaaaaaaaaaaaaaaa
13398,14630306,"E HW","2025-10-30 09:11:34",0.76315,1,gotham515
13399,14630937,"Nathan Onyancha","2025-11-05 21:54:25",0.76315,6,nathanonyancha
13400,14630972,le_yufff,"2025-10-30 11:22:53",0.76315,3,leyufff
13401,13778901,"JP B","2025-10-30 12:57:57",0.76315,1,yottpe
13402,14632117,Klein,"2025-10-31 02:56:32",0.76315,2,kleinmorrite
13403,14632274,"Callum Robertson-cox","2025-10-30 15:04:35",0.76315,1,callumrobertsoncox
13404,14633975,hmomodog55day,"2025-10-30 21:23:46",0.76315,1,hmomodog55day
13405,14635238,cutecat_fighter,"2025-10-31 04:02:31",0.76315,1,cutecatfighter
13406,14635428,BRGV_77,"2025-10-31 04:29:42",0.76315,1,brgv77
13407,14635468,"YUVA SURYA TEJA GUDUPU","2025-10-31 04:40:05",0.76315,1,yuvasuryatejagudupu
13408,14635519,Lunotus,"2025-10-31 05:23:02",0.76315,2,lunotus
13409,13055869,HanHou05,"2025-10-31 05:26:55",0.76315,1,hanhou05
13410,14637217,"Adithya Maringanti","2025-10-31 11:10:17",0.76315,1,adithyamaringanti
13411,14638666,"Ashvin ","2025-10-31 15:42:12",0.76315,1,anviechikkattil
13412,14638722,"Zaid Baloch","2025-10-31 15:52:01",0.76315,1,zaidbaloch06
13413,14638753,"Mohana Vamsi","2025-10-31 15:58:23",0.76315,1,mohanavamsi2005
13414,11620717,lanmo_rive,"2025-10-31 17:12:19",0.76315,2,lanmorive
13415,14639795,franncoo,"2025-10-31 21:10:44",0.76315,6,franncoo
13416,14640601,JFanalyst,"2025-11-01 01:51:59",0.76315,1,jfanalyst
13417,14640656,上田大翔,"2025-11-01 03:02:03",0.76315,3,h1r0t018
13418,14640655,緒方瑞季,"2025-11-01 02:49:02",0.76315,4,mizuki224
13419,14640643,入澤寿羽,"2025-11-01 02:55:42",0.76315,2,meow1101
13420,14640636,吉田伊吹,"2025-11-01 03:14:17",0.76315,2,kayaku
13421,14287984,"Abhi Nannapaneni","2025-11-01 04:51:28",0.76315,1,abhinannapaneni
13422,14642545,"P HARSHA 2400030031","2025-11-01 09:13:08",0.76315,1,pharsha2400030031
13423,14642980,WHITE_NVE,"2025-11-01 10:52:37",0.76315,1,whitenve
13424,14281943,"SAI LOKESH REDDY PULIMI","2025-11-01 13:49:28",0.76315,1,sailokeshreddypulimi
13425,14643924,"Lakshman Ravi","2025-11-01 14:28:16",0.76315,1,lakshmanravi
13426,14644140,"Philip Crawford","2025-11-01 15:11:12",0.76315,1,philcrawford84
13427,14644562,"vijaykumar ummadi","2025-11-01 16:50:23",0.76315,1,vijaykumarummadi
13428,14642720,"Hongbin Guokaggle","2025-11-05 09:31:36",0.76315,11,hongbinguokaggle
13429,14646153,"SIDDANA CHARAN TEJA","2025-11-02 03:54:14",0.76315,1,siddanacharanteja
